home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Haiti,DR Congo,Neutral,0.957,1.342,25.0,29.0,46.0,25.0,4.8,7.2,45.4,6.9,10.7,37.0,63.0,"[{""score"": ""0 - 1"", ""pct"": 13.94}, {""score"": ""1 - 1"", ""pct"": 12.950000000000001}, {""score"": ""0 - 0"", ""pct"": 11.08}]"
Haiti,Japan,Neutral,0.737,2.141,10.2,19.4,70.4,10.8,2.0,2.4,70.2,7.2,7.5,15.2,84.8,"[{""score"": ""0 - 2"", ""pct"": 12.82}, {""score"": ""0 - 1"", ""pct"": 12.139999999999999}, {""score"": ""1 - 2"", ""pct"": 9.75}]"
Haiti,Mexico,Neutral,0.771,1.9,13.7,22.3,64.0,13.8,2.8,3.6,64.0,7.0,8.7,20.3,79.7,"[{""score"": ""0 - 1"", ""pct"": 13.15}, {""score"": ""0 - 2"", ""pct"": 12.479999999999999}, {""score"": ""1 - 1"", ""pct"": 10.34}]"
Haiti,Colombia,Neutral,0.669,2.399,7.5,15.7,76.8,8.1,1.4,1.7,76.1,6.6,6.2,11.1,88.9,"[{""score"": ""0 - 2"", ""pct"": 13.309999999999999}, {""score"": ""0 - 1"", ""pct"": 11.73}, {""score"": ""0 - 3"", ""pct"": 10.54}]"
Haiti,Belgium,Neutral,0.821,2.495,9.2,16.0,74.8,9.1,1.7,2.0,74.8,6.6,5.7,12.8,87.2,"[{""score"": ""0 - 2"", ""pct"": 10.870000000000001}, {""score"": ""0 - 1"", ""pct"": 9.98}, {""score"": ""0 - 3"", ""pct"": 9.76}]"
Haiti,Uzbekistan,Neutral,0.918,1.537,21.3,27.5,51.2,21.3,4.1,5.5,51.2,7.9,10.0,30.9,69.1,"[{""score"": ""0 - 1"", ""pct"": 13.489999999999998}, {""score"": ""1 - 1"", ""pct"": 12.67}, {""score"": ""0 - 2"", ""pct"": 9.84}]"
Haiti,South Korea,Neutral,0.918,1.844,17.8,23.0,59.2,17.1,3.5,4.2,58.8,7.8,8.6,24.8,75.2,"[{""score"": ""0 - 1"", ""pct"": 12.389999999999999}, {""score"": ""0 - 2"", ""pct"": 10.7}, {""score"": ""1 - 2"", ""pct"": 10.290000000000001}]"
Haiti,Uruguay,Neutral,0.741,2.123,11.2,18.6,70.2,10.7,2.1,2.6,69.7,7.2,7.6,15.4,84.5,"[{""score"": ""0 - 2"", ""pct"": 13.3}, {""score"": ""0 - 1"", ""pct"": 12.520000000000001}, {""score"": ""1 - 2"", ""pct"": 9.92}]"
Haiti,Portugal,Neutral,0.678,2.652,6.2,13.2,80.5,6.1,1.2,1.3,80.1,6.0,5.3,8.6,91.4,"[{""score"": ""0 - 2"", ""pct"": 13.58}, {""score"": ""0 - 3"", ""pct"": 10.91}, {""score"": ""0 - 1"", ""pct"": 9.98}]"
Haiti,Curaçao,Neutral,1.598,1.028,50.1,26.3,23.6,49.9,7.3,8.7,23.8,4.6,5.7,65.9,34.1,"[{""score"": ""1 - 1"", ""pct"": 12.139999999999999}, {""score"": ""1 - 0"", ""pct"": 11.98}, {""score"": ""2 - 1"", ""pct"": 9.78}]"
Haiti,Qatar,Neutral,1.542,1.246,43.5,27.0,29.4,44.2,6.5,7.7,30.2,4.9,6.5,58.4,41.6,"[{""score"": ""1 - 1"", ""pct"": 12.04}, {""score"": ""1 - 0"", ""pct"": 10.01}, {""score"": ""2 - 1"", ""pct"": 8.959999999999999}]"
Haiti,England,Neutral,0.603,2.536,6.1,14.3,79.6,5.7,1.1,1.5,79.8,6.1,5.9,8.3,91.7,"[{""score"": ""0 - 2"", ""pct"": 14.099999999999998}, {""score"": ""0 - 3"", ""pct"": 11.450000000000001}, {""score"": ""0 - 1"", ""pct"": 11.34}]"
Haiti,Spain,Neutral,0.6,3.035,4.2,10.1,85.7,3.8,0.7,0.7,86.3,5.0,3.6,5.1,94.9,"[{""score"": ""0 - 3"", ""pct"": 12.53}, {""score"": ""0 - 2"", ""pct"": 12.23}, {""score"": ""0 - 4"", ""pct"": 9.04}]"
Haiti,Sweden,Neutral,1.114,1.871,21.4,23.2,55.4,20.7,4.0,4.4,56.1,7.2,7.6,29.1,70.9,"[{""score"": ""1 - 1"", ""pct"": 10.72}, {""score"": ""0 - 1"", ""pct"": 10.040000000000001}, {""score"": ""1 - 2"", ""pct"": 9.6}]"
Haiti,Saudi Arabia,Neutral,1.147,1.258,32.8,28.7,38.5,32.8,5.8,7.6,38.2,6.7,9.0,46.2,53.8,"[{""score"": ""1 - 1"", ""pct"": 12.47}, {""score"": ""0 - 1"", ""pct"": 11.77}, {""score"": ""1 - 0"", ""pct"": 10.4}]"
Haiti,Czech Republic,Neutral,1.054,1.724,21.1,25.1,53.8,21.8,3.9,5.5,52.5,7.6,8.7,31.1,68.9,"[{""score"": ""1 - 1"", ""pct"": 11.67}, {""score"": ""0 - 1"", ""pct"": 11.03}, {""score"": ""1 - 2"", ""pct"": 10.190000000000001}]"
Haiti,Ivory Coast,Neutral,0.891,1.689,18.7,24.7,56.6,18.3,3.8,4.9,56.2,7.6,9.2,26.9,73.1,"[{""score"": ""0 - 1"", ""pct"": 13.03}, {""score"": ""1 - 1"", ""pct"": 11.540000000000001}, {""score"": ""0 - 2"", ""pct"": 10.93}]"
Haiti,Algeria,Neutral,0.897,2.023,14.5,21.4,64.0,14.5,2.7,3.6,63.9,7.5,7.8,20.8,79.2,"[{""score"": ""0 - 2"", ""pct"": 11.65}, {""score"": ""0 - 1"", ""pct"": 11.37}, {""score"": ""1 - 2"", ""pct"": 10.13}]"
Haiti,Panama,Neutral,1.104,1.585,25.3,26.4,48.4,25.4,4.4,5.9,48.7,7.0,8.5,35.8,64.2,"[{""score"": ""1 - 1"", ""pct"": 12.42}, {""score"": ""0 - 1"", ""pct"": 11.34}, {""score"": ""1 - 2"", ""pct"": 9.17}]"
Ghana,Cape Verde,Neutral,1.146,1.089,36.6,30.0,33.4,36.0,6.2,9.0,33.7,6.0,9.1,51.2,48.8,"[{""score"": ""1 - 1"", ""pct"": 13.200000000000001}, {""score"": ""1 - 0"", ""pct"": 12.5}, {""score"": ""0 - 1"", ""pct"": 11.61}]"
Ghana,Iraq,Neutral,1.009,1.151,30.1,31.8,38.1,31.0,5.4,9.0,37.9,6.3,10.3,45.4,54.6,"[{""score"": ""1 - 1"", ""pct"": 14.180000000000001}, {""score"": ""0 - 1"", ""pct"": 13.139999999999999}, {""score"": ""0 - 0"", ""pct"": 12.68}]"
Ghana,Ecuador,Neutral,0.642,1.778,11.5,23.2,65.3,11.8,2.1,3.8,65.3,7.3,9.7,17.7,82.3,"[{""score"": ""0 - 1"", ""pct"": 16.470000000000002}, {""score"": ""0 - 2"", ""pct"": 13.87}, {""score"": ""1 - 1"", ""pct"": 10.15}]"
