home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Belgium,Cape Verde,Neutral,2.155,0.689,71.8,18.8,9.5,71.5,7.2,7.4,9.2,2.0,2.7,86.1,13.9,"[{""score"": ""1 - 0"", ""pct"": 13.750000000000002}, {""score"": ""2 - 0"", ""pct"": 13.38}, {""score"": ""2 - 1"", ""pct"": 9.53}]"
Belgium,Uruguay,Neutral,1.352,1.082,42.4,28.0,29.6,42.9,6.5,9.2,29.1,5.3,6.9,58.6,41.4,"[{""score"": ""1 - 1"", ""pct"": 12.61}, {""score"": ""1 - 0"", ""pct"": 12.23}, {""score"": ""0 - 0"", ""pct"": 9.54}]"
Belgium,Ecuador,Neutral,1.301,1.038,41.6,29.6,28.8,41.5,7.3,9.5,28.8,5.4,7.6,58.2,41.8,"[{""score"": ""1 - 1"", ""pct"": 13.020000000000001}, {""score"": ""1 - 0"", ""pct"": 12.57}, {""score"": ""0 - 0"", ""pct"": 11.09}]"
DR Congo,Switzerland,Neutral,0.879,1.616,19.1,25.1,55.8,19.5,3.5,5.4,54.4,7.8,9.3,28.5,71.5,"[{""score"": ""0 - 1"", ""pct"": 13.950000000000001}, {""score"": ""1 - 1"", ""pct"": 11.34}, {""score"": ""0 - 2"", ""pct"": 10.8}]"
DR Congo,Belgium,Neutral,0.864,1.813,17.1,23.2,59.7,16.3,3.2,4.1,59.7,7.6,9.2,23.5,76.5,"[{""score"": ""0 - 1"", ""pct"": 12.22}, {""score"": ""0 - 2"", ""pct"": 11.08}, {""score"": ""1 - 2"", ""pct"": 10.22}]"
DR Congo,Germany,Neutral,0.914,1.857,16.3,22.9,60.9,16.3,3.2,4.3,59.4,8.0,8.8,23.8,76.2,"[{""score"": ""0 - 1"", ""pct"": 12.43}, {""score"": ""0 - 2"", ""pct"": 11.06}, {""score"": ""1 - 1"", ""pct"": 10.38}]"
DR Congo,Austria,Neutral,1.027,1.357,27.7,28.4,43.9,29.0,4.7,7.2,43.4,6.6,9.1,40.9,59.1,"[{""score"": ""1 - 1"", ""pct"": 13.01}, {""score"": ""0 - 1"", ""pct"": 12.6}, {""score"": ""0 - 0"", ""pct"": 9.51}]"
DR Congo,Tunisia,Neutral,1.33,0.95,45.0,28.9,26.1,45.3,7.1,10.3,25.3,4.9,7.3,62.6,37.4,"[{""score"": ""1 - 0"", ""pct"": 13.52}, {""score"": ""1 - 1"", ""pct"": 12.389999999999999}, {""score"": ""0 - 0"", ""pct"": 11.24}]"
DR Congo,Sweden,Neutral,1.27,1.282,36.1,27.8,36.1,35.6,6.0,7.7,36.1,6.5,8.0,49.3,50.7,"[{""score"": ""1 - 1"", ""pct"": 12.659999999999998}, {""score"": ""1 - 0"", ""pct"": 10.059999999999999}, {""score"": ""0 - 1"", ""pct"": 10.040000000000001}]"
DR Congo,Morocco,Neutral,0.681,1.521,15.6,26.9,57.5,15.8,3.1,5.3,57.5,7.4,11.0,24.1,75.8,"[{""score"": ""0 - 1"", ""pct"": 16.8}, {""score"": ""0 - 0"", ""pct"": 12.690000000000001}, {""score"": ""0 - 2"", ""pct"": 12.58}]"
