home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Haiti,Argentina,Neutral,0.51,2.728,4.0,11.3,84.7,4.2,0.8,0.9,84.5,5.2,4.6,5.8,94.2,"[{""score"": ""0 - 2"", ""pct"": 15.03}, {""score"": ""0 - 3"", ""pct"": 12.67}, {""score"": ""0 - 1"", ""pct"": 11.44}]"
Haiti,Mexico,Neutral,0.686,1.941,11.0,20.6,68.4,10.9,2.7,3.0,67.6,7.4,8.5,16.6,83.5,"[{""score"": ""0 - 1"", ""pct"": 15.03}, {""score"": ""0 - 2"", ""pct"": 13.77}, {""score"": ""1 - 2"", ""pct"": 9.75}]"
Haiti,Norway,Neutral,0.802,2.328,10.2,17.5,72.3,10.0,2.1,2.4,72.2,6.8,6.4,14.5,85.5,"[{""score"": ""0 - 2"", ""pct"": 11.709999999999999}, {""score"": ""0 - 1"", ""pct"": 10.89}, {""score"": ""1 - 2"", ""pct"": 9.55}]"
Algeria,Qatar,Neutral,2.146,0.795,69.1,19.7,11.2,68.5,7.8,7.6,11.4,2.1,2.6,83.9,16.1,"[{""score"": ""1 - 0"", ""pct"": 12.07}, {""score"": ""2 - 0"", ""pct"": 12.030000000000001}, {""score"": ""2 - 1"", ""pct"": 10.059999999999999}]"
Algeria,Ecuador,Neutral,0.997,1.265,28.3,29.9,41.7,28.2,5.1,7.9,41.9,7.0,9.8,41.3,58.7,"[{""score"": ""0 - 1"", ""pct"": 12.82}, {""score"": ""1 - 1"", ""pct"": 12.72}, {""score"": ""0 - 0"", ""pct"": 12.09}]"
Algeria,DR Congo,Neutral,1.39,0.932,47.2,28.5,24.2,47.6,7.1,9.9,23.6,4.8,7.0,64.7,35.3,"[{""score"": ""1 - 0"", ""pct"": 13.459999999999999}, {""score"": ""1 - 1"", ""pct"": 12.520000000000001}, {""score"": ""0 - 0"", ""pct"": 10.94}]"
Algeria,Haiti,Neutral,2.011,0.896,63.3,22.3,14.4,63.6,7.8,7.8,14.2,3.4,3.2,79.2,20.8,"[{""score"": ""1 - 0"", ""pct"": 11.85}, {""score"": ""2 - 0"", ""pct"": 10.69}, {""score"": ""2 - 1"", ""pct"": 10.37}]"
Algeria,Sweden,Neutral,1.64,1.321,44.9,25.4,29.8,44.0,6.7,7.5,30.7,5.5,5.7,58.2,41.8,"[{""score"": ""1 - 1"", ""pct"": 11.15}, {""score"": ""2 - 1"", ""pct"": 8.99}, {""score"": ""1 - 0"", ""pct"": 8.469999999999999}]"
Algeria,Croatia,Neutral,1.181,1.483,28.3,27.9,43.9,29.6,5.1,7.4,43.1,6.7,8.0,42.1,57.9,"[{""score"": ""1 - 1"", ""pct"": 12.72}, {""score"": ""0 - 1"", ""pct"": 11.200000000000001}, {""score"": ""1 - 2"", ""pct"": 9.16}]"
Algeria,Ghana,Neutral,1.648,0.915,54.7,25.2,20.0,54.0,7.7,8.9,20.4,4.1,4.8,70.7,29.3,"[{""score"": ""1 - 0"", ""pct"": 12.950000000000001}, {""score"": ""1 - 1"", ""pct"": 11.26}, {""score"": ""2 - 1"", ""pct"": 9.86}]"
