home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Egypt,Ecuador,Neutral,0.768,1.932,13.1,21.8,65.2,13.2,2.5,3.7,65.1,7.2,8.3,19.3,80.7,"[{""score"": ""0 - 1"", ""pct"": 13.8}, {""score"": ""0 - 2"", ""pct"": 11.59}, {""score"": ""1 - 1"", ""pct"": 10.05}]"
Egypt,Croatia,Neutral,0.937,1.763,18.1,24.0,57.9,19.4,3.9,4.5,56.2,7.1,8.8,27.8,72.2,"[{""score"": ""0 - 1"", ""pct"": 12.6}, {""score"": ""1 - 1"", ""pct"": 10.81}, {""score"": ""0 - 2"", ""pct"": 10.7}]"
Egypt,Portugal,Neutral,0.759,1.941,12.6,22.1,65.2,12.8,2.4,3.3,64.9,7.9,8.7,18.5,81.5,"[{""score"": ""0 - 1"", ""pct"": 13.450000000000001}, {""score"": ""0 - 2"", ""pct"": 12.520000000000001}, {""score"": ""1 - 1"", ""pct"": 10.12}]"
Egypt,Netherlands,Neutral,0.86,1.84,15.5,23.3,61.2,15.7,3.2,4.6,59.3,7.7,9.4,23.6,76.4,"[{""score"": ""0 - 1"", ""pct"": 13.52}, {""score"": ""0 - 2"", ""pct"": 11.200000000000001}, {""score"": ""1 - 1"", ""pct"": 10.68}]"
Egypt,Switzerland,Neutral,1.02,1.68,22.5,24.8,52.7,21.4,3.9,4.7,54.3,7.1,8.7,29.9,70.1,"[{""score"": ""0 - 1"", ""pct"": 11.459999999999999}, {""score"": ""1 - 1"", ""pct"": 10.92}, {""score"": ""1 - 2"", ""pct"": 9.91}]"
Egypt,Norway,Neutral,0.965,1.735,20.0,25.0,55.0,19.8,3.9,4.5,55.6,7.3,8.9,28.2,71.8,"[{""score"": ""0 - 1"", ""pct"": 12.0}, {""score"": ""1 - 1"", ""pct"": 11.4}, {""score"": ""1 - 2"", ""pct"": 9.93}]"
Egypt,Iran,Neutral,0.982,1.718,20.6,24.8,54.6,20.6,3.7,5.1,54.0,7.7,8.8,29.5,70.5,"[{""score"": ""0 - 1"", ""pct"": 11.95}, {""score"": ""1 - 1"", ""pct"": 11.43}, {""score"": ""1 - 2"", ""pct"": 9.700000000000001}]"
Egypt,Iraq,Neutral,1.469,1.231,42.8,27.0,30.2,42.6,6.9,8.1,30.2,5.3,7.0,57.5,42.5,"[{""score"": ""1 - 1"", ""pct"": 12.97}, {""score"": ""1 - 0"", ""pct"": 10.24}, {""score"": ""2 - 1"", ""pct"": 8.91}]"
Egypt,New Zealand,Neutral,1.559,1.141,46.7,26.3,27.1,46.9,6.4,8.9,26.7,5.0,6.1,62.2,37.8,"[{""score"": ""1 - 1"", ""pct"": 11.68}, {""score"": ""1 - 0"", ""pct"": 10.76}, {""score"": ""2 - 1"", ""pct"": 9.51}]"
Egypt,DR Congo,Neutral,1.434,1.266,40.6,26.8,32.6,39.7,6.7,8.0,33.1,5.6,6.9,54.3,45.7,"[{""score"": ""1 - 1"", ""pct"": 12.280000000000001}, {""score"": ""1 - 0"", ""pct"": 10.03}, {""score"": ""2 - 1"", ""pct"": 8.92}]"
Egypt,Panama,Neutral,1.132,1.568,25.9,26.3,47.8,26.6,5.1,6.3,47.0,7.2,7.9,37.9,62.1,"[{""score"": ""1 - 1"", ""pct"": 11.68}, {""score"": ""0 - 1"", ""pct"": 10.780000000000001}, {""score"": ""1 - 2"", ""pct"": 9.790000000000001}]"
Egypt,Uzbekistan,Neutral,1.165,1.535,29.3,25.6,45.1,28.4,5.2,6.2,44.7,6.9,8.6,39.8,60.2,"[{""score"": ""1 - 1"", ""pct"": 11.64}, {""score"": ""0 - 1"", ""pct"": 10.290000000000001}, {""score"": ""1 - 2"", ""pct"": 9.370000000000001}]"
Egypt,Ghana,Neutral,1.808,0.892,59.0,24.3,16.6,60.1,7.3,8.6,16.8,3.2,4.0,76.0,24.0,"[{""score"": ""1 - 0"", ""pct"": 12.11}, {""score"": ""1 - 1"", ""pct"": 11.49}, {""score"": ""2 - 0"", ""pct"": 11.360000000000001}]"
